"id"	"Uniprot"	"Symbol"	"iBAQ.Mrpl4_1"	"iBAQ.Mrpl4_2"	"iBAQ.Mrpl4_3"	"iBAQ.Kgd4_1"	"iBAQ.Kgd4_2"	"iBAQ.Kgd4_3"	"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"categ_Ord"	"categ_Mod"	"NegLogPvalMod"	"NegLogPvalOrd"
104	"P53166"	"MRH4"	18.2773509743823	18.343472018689	18.9414030078361	19.5278931198242	19.0262640660697	18.7183656400412	-0.570098941675924	-1.80049876513786	-1.59889189182021	0.146153536182382	0.154406514300273	0.0263135274499641	0.0265190031663848	4	2.91433266920007	0.246035637940616	0.150385537688497	0.190701244975584	"Not Significant"	"Not Significant"	0.811334381040555	0.835190672431643
105	"P48237"	"CCM1"	17.2284429397343	18.6897523342984	19.03168505115	20.8941546076811	23.5020315003502	23.7374800745121	-4.39459528578688	-4.12345977716364	-5.15684173813439	0.0145712973074954	0.00136485870203929	0.00421616357753835	0.000537891114204483	4	2.91433266920007	0.246035637940616	1.70374857255002	1.08933491458827	"Significant"	"Significant"	2.86491230693894	1.83650178052891
106	"P40496"	"RSM25"	20.778523153021	20.8478158930142	21.6218962619291	22.746549583758	23.3342907461698	23.1875677392539	-2.0067242537391	-6.21471739302206	-5.57741982404834	0.00341183580076101	0.000871712875834773	0.00153890289750053	0.000369968561630372	4	2.91433266920007	0.246035637940616	0.156395369201104	0.19417798339714	"Significant"	"Significant"	3.0596265391208	2.46701187801429
108	"Q3E785"	"SDH6"	20.1335787366406	17.5556226604343	18.4199601778479	21.194663086199	21.0467350189591	20.5757940417632	-2.23601019066619	-2.86603960118201	-3.44508953623343	0.0456504883033354	0.0109714519561474	0.0097318648835927	0.00276726504019934	4	2.91433266920007	0.246035637940616	0.91300770426144	0.631884626255485	"Significant"	"Significant"	1.95973589431992	1.34055457264644
109	"Q03429"	"MZM1"	19.566979365601	22.4004646318429	22.041530822723	23.2275560147503	23.9625225609598	23.5248028080089	-2.23530218785068	-2.44044788737113	-3.00190330292528	0.0711740401275222	0.0201813230574673	0.0143182096141539	0.00454483648507551	4	2.91433266920007	0.246035637940616	1.2584172674631	0.831706983510747	"Not Significant"	"Significant"	1.6950503654667	1.14767838115511
111	"P25039"	"MEF1"	17.9850970103135	19.086903323786	19.7409336194464	19.7205214982645	20.5173964274886	20.0525839702855	-1.15918931416426	-2.06246411968781	-2.30971180924554	0.108149911912181	0.054658885810905	0.0205052199231218	0.0106752249423276	4	2.91433266920007	0.246035637940616	0.473835061378547	0.377819533414818	"Not Significant"	"Not Significant"	1.26233922538956	0.96597382995646
113	"P36517"	"MRPL4"	23.5973024164638	23.9905776693646	23.765065906184	22.9460131352223	21.9548239216245	22.6565025504593	1.26520212823547	4.00951567966499	3.55391463376086	0.0160030288671781	0.00948621634814971	0.00442402111527746	0.00243438508113797	4	2.91433266920007	0.246035637940616	0.14935757519718	0.190106559969527	"Not Significant"	"Not Significant"	2.02290697479946	1.79579781135593
115	"P43617"	"YFR045W"	21.7357460658408	21.9916505495827	21.9418471366214	17.1345065390227	16.974324956365	18.1311938049819	4.4764061505584	12.0894832255051	11.6182440739156	0.000268513323902748	8.67385840577027e-06	0.000502038041037986	3.82857384284829e-05	4	2.91433266920007	0.246035637940616	0.205652859547226	0.222673858676928	"Significant"	"Significant"	5.06178767166092	3.57103415929823
118	"P47127"	"AIM24"	18.0352609051678	19.9180887265647	19.0763458933056	21.0880946278528	21.9198715161996	21.0034685008898	-2.32724637330139	-3.76533092851422	-4.32060093375872	0.019683818215296	0.00357917737031706	0.00508366573823455	0.0011702378801243	4	2.91433266920007	0.246035637940616	0.573019867892996	0.435198783884653	"Significant"	"Significant"	2.44621677910616	1.70589065443141
119	"Q08223"	"AIM39"	16.706442056286	18.7024906212698	18.7334059810366	15.8447263423492	17.9872084885657	18.0509645900956	0.753146412527304	0.762620875916506	0.946356438151791	0.488182495655159	0.375856346390161	0.0728864850953983	0.0590391732707758	4	2.91433266920007	0.246035637940616	1.46296084822011	0.950037177062559	"Not Significant"	"Not Significant"	0.424978112229228	0.31141779676779
124	"P00044"	"CYC1"	23.3617200053854	23.7970915284641	23.8567135075574	24.1895597661125	25.1705846524969	23.7903453146324	-0.711654897278246	-1.6220203916937	-1.67507871003609	0.180118147965073	0.138358932675087	0.0304713596391092	0.0241385612813704	4	2.91433266920007	0.246035637940616	0.288747028871358	0.270744539275954	"Not Significant"	"Not Significant"	0.858992796868054	0.744442527246992
127	"P00128"	"QCR7"	21.4281843073539	22.5695728773576	22.8464583322248	23.2408611923817	22.8812155519736	22.2318973324245	-0.503252853281159	-0.958707130799784	-1.05269503789116	0.391996976317857	0.327872424664306	0.060203981618058	0.052245612242026	4	2.91433266920007	0.246035637940616	0.413325153339863	0.342814039213924	"Not Significant"	"Not Significant"	0.484295107635973	0.406717282912029
