"id"	"Uniprot"	"Symbol"	"iBAQ.Cbp1_1"	"iBAQ.Cbp1_2"	"iBAQ.Cbp1_3"	"iBAQ.Kgd4_1"	"iBAQ.Kgd4_2"	"iBAQ.Kgd4_3"	"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"categ_Ord"	"categ_Mod"	"NegLogPvalMod"	"NegLogPvalOrd"
101	"P42844"	"ZIM17"	-2.94915525191449	-3.09517109980861	-1.58866386534366	0.486148061798758	1.4457115601962	1.12784966796601	-3.56423316900924	-6.40419159407801	-7.35697208776033	0.00305353720310896	0.000253099496253295	0.00307001492737545	0.000528258628739688	4	2.3212036633054	0.158116233698003	0.464616727467618	0.352066949476297	"Significant"	"Significant"	3.59670871922196	2.51519678436093
103	"A6ZTE8"	"MGR1"	-2.17360626996828	-0.648642044900143	-1.00349955958457	-6.17900760401059	-5.84529763037481	-4.49727414067973	4.23194383353738	6.13055324111351	7.25511187557569	0.00358749769965446	0.000274151617711471	0.00351352398594766	0.000546766721358732	4	2.3212036633054	0.158116233698003	0.714778881175931	0.510367277725808	"Significant"	"Significant"	3.56200918709185	2.44520836873257
104	"P53166"	"MRH4"	0.372216083788764	1.05640660174784	0.922947784590903	-1.4548731591913	-2.40079317640578	-2.37728091785595	2.86150590786018	7.62445451555079	8.00317241735056	0.00158884903419101	0.000155577905377138	0.00213334533237514	0.000397972625419413	4	2.3212036633054	0.158116233698003	0.211282242127029	0.191759198715982	"Significant"	"Significant"	3.80805207993066	2.7989173656828
105	"P48237"	"CCM1"	0.731647211439533	1.19989030826495	0.810371313700202	-0.0886116713344727	2.07497425787475	2.64183351661491	-0.628762423250168	-0.744604977093348	-0.898304721239694	0.497877927577316	0.401942072766275	0.152378672673548	0.134602289876166	4	2.3212036633054	0.158116233698003	1.06957821215131	0.734881056982747	"Not Significant"	"Not Significant"	0.395836532215775	0.302877126875489
106	"P40496"	"RSM25"	2.53411315821796	2.77369325886681	2.81435734535031	1.76378330474243	1.90723350369431	2.09192118135668	0.786408590880551	6.09199268160349	3.54350981462269	0.00367168461939523	0.0111563175651334	0.00354376177121882	0.00720327246274948	4	2.3212036633054	0.158116233698003	0.0249959134088739	0.0738789096820768	"Not Significant"	"Not Significant"	1.95247913201605	2.43513462974167
108	"Q3E785"	"SDH6"	-0.436598603069363	-1.25965650239345	0.125282299874499	0.211896807183503	-0.380322223516355	-0.519852516133994	-0.294231624373822	-0.638960006629154	-0.707629115157357	0.557602966117534	0.504418632967728	0.167454837891605	0.163142984873924	4	2.3212036633054	0.158116233698003	0.318069924651402	0.259333469827843	"Not Significant"	"Not Significant"	0.297208879185389	0.253674924714474
109	"Q03429"	"MZM1"	2.88585529747912	3.29508255225509	3.37586272141561	2.24478973573477	2.53546531848431	2.42915625011167	0.782463088939686	4.50139100497169	3.25382641331799	0.0108110297229995	0.0161401966471689	0.00737696032689317	0.00959302660474873	4	2.3212036633054	0.158116233698003	0.0453237151118728	0.086742157117689	"Not Significant"	"Not Significant"	1.79209117827194	1.96613293863518
111	"P25039"	"MEF1"	-1.98041784696722	-1.63570228370191	-1.98157998959257	-1.26224478075106	-0.909660814986879	-1.04306258761166	-0.7942439789707	-5.14703438660251	-3.42500068518572	0.00675830187505268	0.0129561610550022	0.00551578884277281	0.00801921966985448	4	2.3212036633054	0.158116233698003	0.0357178231006519	0.0806636363024316	"Not Significant"	"Not Significant"	1.88752366201536	2.17016241336882
113	"P36517"	"MRPL4"	1.86750750164381	2.24880173711653	2.45308750672639	1.96324685620681	0.527766679149014	1.56085599256208	0.839175739189611	1.82166235266708	2.01761272179914	0.14260146088098	0.0877883207219837	0.0547059366180415	0.0380618742979065	4	2.3212036633054	0.158116233698003	0.318318098948436	0.259490512258528	"Not Significant"	"Not Significant"	1.05656325839212	0.845876025330586
115	"P43617"	"YFR045W"	-3.19188598304123	-2.4144849826071	-3.02150108547067	-3.84825973999279	-4.45273228611042	-2.96445275291529	0.879190909299835	1.78570792707648	2.00594262869376	0.148692087528959	0.0892511621682045	0.0562646206382433	0.038143308428741	4	2.3212036633054	0.158116233698003	0.363610808023021	0.288151325285331	"Not Significant"	"Not Significant"	1.04938612009026	0.827712141322968
