"iBAQ.Pet309_1"	"iBAQ.Pet309_2"	"iBAQ.Pet309_3"	"iBAQ.Kgd41_1"	"iBAQ.Kgd41_2"	"iBAQ.Kgd41_3"	"id"	"Uniprot"	"Symbol"	"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"gene"	"categ_Ord"	"categ_Mod"	"NegLogPvalMod"	"NegLogPvalOrd"
815610	779750	397000	5636300	7014800	6003100	488	"P40053"	"AIM9"	-3.29220408035393	-9.43842175745371	-8.672277405423	0.000702639079929563	3.66675030899211e-05	0.00422288001259836	0.000275067251046027	4	3.47859151287114	0.254888530478237	0.182501314469961	0.216171498864093	"AIM9"	"Significant"	"Significant"	4.43571866274705	3.15326769894228
14471	0	5965.3	2697700	2344400	1383600	489	"P40086"	"COX15"	-6.49305405906896	-4.69546795804363	-6.18578283900775	0.00933975273904237	0.000346537645245307	0.0157871723646157	0.00111205986467895	4	3.47859151287114	0.254888530478237	2.86834597425518	1.65272256876152	"COX15"	"Significant"	"Significant"	3.46024958000094	2.02966462114581
234520	164710	145980	153760	709940	364110	491	"P40098"	"FMP10"	-0.939113956980442	-1.39963115146628	-1.66056177885233	0.234202730143964	0.138010694712535	0.182712736985012	0.121436074749129	4	3.47859151287114	0.254888530478237	0.675306063388748	0.47975308268005	"FMP10"	"Not Significant"	"Not Significant"	0.86008725798519	0.63040804658412
500220	542710	478720	2320400	1311000	2280600	493	"P40185"	"MMF1"	-1.91277087072277	-6.93905645749625	-5.52906394257085	0.00226511582070455	0.000700629420535169	0.00727351213851245	0.00194349882076015	4	3.47859151287114	0.254888530478237	0.113976762247887	0.179520451883313	"MMF1"	"Significant"	"Significant"	3.15451162992468	2.6449095865841
358360	189720	119560	1828200	2525100	916080	495	"P40215"	"NDE1"	-3.00769267406455	-4.77409724541308	-5.57241230270911	0.00881356162339982	0.000667688095456695	0.0153783132001889	0.00188405493834643	4	3.47859151287114	0.254888530478237	0.59535451685595	0.436990192691903	"NDE1"	"Significant"	"Significant"	3.17542636694992	2.0548485546059
53138	47556	152060	92716	162940	94736	496	"P40341"	"YTA12"	-0.63235330005198	-1.05939039463442	-1.21785290026109	0.349153988261868	0.260304975899552	0.250696789833328	0.199655001819461	4	3.47859151287114	0.254888530478237	0.534439779208731	0.404409331687592	"YTA12"	"Not Significant"	"Not Significant"	0.584517529988869	0.456982992803176
183600	271160	126490	528410	1342800	440170	498	"P40364"	"MPM1"	-1.87738578647366	-3.17718448691095	-3.64153280795097	0.033625665183026	0.00737851727180272	0.0392551181530113	0.00974755558646193	4	3.47859151287114	0.254888530478237	0.523737225711574	0.398684963146411	"MPM1"	"Significant"	"Significant"	2.1320309017773	1.4733291156896
1820400	2167500	1918400	8601900	11551000	9031700	502	"P40495"	"LYS12"	-2.29646924215834	-15.1802184016605	-7.6010407448807	0.000109793906878167	8.98083354028762e-05	0.00178163380301864	0.000416416271015655	4	3.47859151287114	0.254888530478237	0.0343286310720879	0.136919846655059	"LYS12"	"Significant"	"Significant"	4.04668335318263	3.95942176082049
38353	65503	0	343370	895700	248150	507	"P40530"	"PKP1"	-2.82723892384595	-4.34617341372378	-5.11618869401097	0.0121936572781324	0.00112247376572087	0.0192104246194837	0.00258741310711925	4	3.47859151287114	0.254888530478237	0.634749226136986	0.458060849760543	"PKP1"	"Significant"	"Significant"	2.94982380046789	1.91386601567031
15881000	13298000	8404300	9940500	14549000	19579000	508	"P40858"	"MRPL49"	-0.224635597644108	-0.570721124965313	-0.558283823369294	0.598721314166764	0.59296514992309	0.370820412408669	0.374694508768303	4	3.47859151287114	0.254888530478237	0.23238094936211	0.242850124006971	"MRPL49"	"Not Significant"	"Not Significant"	0.226970830482034	0.222775280921887
568920	613980	199560	1629000	2264500	1338700	509	"P40961"	"PHB1"	-2.04885202828392	-3.60739961043534	-4.0848773060363	0.0226088077764106	0.00404984383242254	0.0286620927205553	0.00669500653040752	4	3.47859151287114	0.254888530478237	0.483864699310155	0.377358740778043	"PHB1"	"Significant"	"Significant"	2.39256172345812	1.6457223385736
287260	445220	110800	200490	249790	167760	510	"P40990"	"MSS2"	0.251396210574612	0.408672307882342	0.473879150920414	0.70371287042835	0.649110380871353	0.424523037709395	0.394924609728653	4	3.47859151287114	0.254888530478237	0.56762078812598	0.422156528528143	"MSS2"	"Not Significant"	"Not Significant"	0.187681445376508	0.152604505950156
360280	296570	73290000	26121000	1772500	1457700	513	"P41903"	"TES1"	-1.0358127289043	-0.353495451691036	-0.479245676629241	0.741561293439798	0.645462182683575	0.430089035736572	0.394924609728653	4	3.47859151287114	0.254888530478237	12.8791169218168	7.00708424519882	"TES1"	"Not Significant"	"Not Significant"	0.190129197755372	0.129852946722527
4781900	4737200	3494900	3111400	3810800	2546300	514	"P42847"	"MRPS18"	0.463603180456104	2.06770676261315	1.42443635001343	0.107509129451997	0.194682206050541	0.0980089073967912	0.161261599800769	4	3.47859151287114	0.254888530478237	0.0754060472964585	0.158890516481683	"MRPS18"	"Not Significant"	"Not Significant"	0.710673741172374	0.96855465479697
449950	863840	304010	739390	1200000	625940	515	"P42900"	"SLS1"	-0.744224936838979	-1.42598907304088	-1.56992471927118	0.2270169087533	0.157690033992447	0.179914059043943	0.136549579046585	4	3.47859151287114	0.254888530478237	0.408570776071439	0.337087027523412	"SLS1"	"Not Significant"	"Not Significant"	0.802195753207904	0.643941794327709
9898000	9448300	8047500	2518500	7177700	5615900	516	"P42940"	"CIR1"	0.96337629489888	2.07122956482133	2.18301483532817	0.107080906217787	0.0629013619747943	0.0980089073967912	0.0609145818792583	4	3.47859151287114	0.254888530478237	0.324508963537414	0.292125720363181	"CIR1"	"Not Significant"	"Not Significant"	1.20133995087057	0.970287962067485
108270	90330	48818	904570	1390300	473170	521	"P43635"	"CIT3"	-3.4278397714622	-6.01105894644127	-6.81530102981519	0.00385641687203257	0.000185168565641566	0.010504940122661	0.000739147868302695	4	3.47859151287114	0.254888530478237	0.487787101515421	0.37945667710657	"CIT3"	"Significant"	"Significant"	3.7324327375629	2.4138160257449
59556000	56364000	46279000	120240000	191970000	143630000	522	"P46367"	"ALD4"	-1.47185354560299	-6.524146898446	-4.5151996115061	0.00285050524823579	0.00232637401985477	0.00825988541743544	0.00432658051446493	4	3.47859151287114	0.254888530478237	0.0763436629786942	0.159392009673615	"ALD4"	"Not Significant"	"Not Significant"	2.63332046084544	2.54507815505355
79954	34144	30267	84955	480210	499980	526	"P46681"	"DLD2"	-2.64918096780193	-2.78495399379599	-3.53061230017012	0.049566859169431	0.00861170001458197	0.0532665609092786	0.0111228353180757	4	3.47859151287114	0.254888530478237	1.35730816392956	0.844528775732431	"DLD2"	"Significant"	"Significant"	2.06491110707438	1.30480859952536
2718200	2083900	2016300	3639700	5925800	4767200	529	"P47015"	"AIM23"	-1.05677455354333	-4.31525343623743	-3.17025231771194	0.0124941076068354	0.0143939386383447	0.019223514010317	0.0174445746932575	4	3.47859151287114	0.254888530478237	0.0899587349137529	0.166674168038128	"AIM23"	"Not Significant"	"Not Significant"	1.84182035305085	1.90329475796631
719500	495100	0	4871800	4980500	4948500	530	"P47039"	"BNA3"	-3.68442843625312	-5.61577417217174	-6.62524671394561	0.00494154095486709	0.000222698107574435	0.0114088915066043	0.000847609848074061	4	3.47859151287114	0.254888530478237	0.645672425891002	0.463903233174701	"BNA3"	"Significant"	"Significant"	3.65228347346202	2.30613760090636
280190	318230	259230	1100300	1435400	1187300	533	"P47140"	"AIM25"	-2.11403685155399	-14.7860760101232	-7.04785745652979	0.000121789883820435	0.000148511042785136	0.00178719477435622	0.000607640453559452	4	3.47859151287114	0.254888530478237	0.0306627073031214	0.134959090401609	"AIM25"	"Significant"	"Significant"	3.82824125245893	3.91438878381662
112490	115850	24937	1969300	2732200	1842400	535	"P47150"	"RSM7"	-4.96556732691307	-6.59915974198419	-8.03546202543422	0.00273196000979984	6.17246808749812e-05	0.00806031200612913	0.000336732877495626	4	3.47859151287114	0.254888530478237	0.849281621778043	0.57280566248194	"RSM7"	"Significant"	"Significant"	4.20954114675193	2.56352566210997
1711700	1472800	1490400	1685700	1421000	1155300	536	"P48015"	"GCV1"	0.147056364127696	0.853587959969754	0.477329620413463	0.441435646106265	0.64676355106078	0.30097515546357	0.394924609728653	4	3.47859151287114	0.254888530478237	0.0445207370956589	0.142371197223428	"GCV1"	"Not Significant"	"Not Significant"	0.189254463130526	0.355132600303973
201470	156900	160150	189350	254910	27026	537	"P48360"	"ARH1"	0.652123627375098	0.638184194176269	0.816738721600644	0.558059443859517	0.43931698636001	0.355124378222261	0.293467379732238	4	3.47859151287114	0.254888530478237	1.56624263754026	0.956279483469905	"ARH1"	"Not Significant"	"Not Significant"	0.357222004247088	0.253319538042404
89585	0	0	314980	371730	125750	538	"P48525"	"MSE1"	-1.37244961619574	-2.7867988349229	-3.00378588039602	0.0494735230439138	0.0183499313143285	0.0532665609092786	0.021149203770896	4	3.47859151287114	0.254888530478237	0.363808497460022	0.313145471932695	"MSE1"	"Not Significant"	"Not Significant"	1.73636555701756	1.30562716212314
0	48979	0	30006	0	0	539	"P48527"	"MSY1"	0.491340285176077	0.778561011986726	0.909174378054937	0.479724448101447	0.391615871738552	0.319037865017085	0.269296836025308	4	3.47859151287114	0.254888530478237	0.597407544201267	0.438088275047001	"MSY1"	"Not Significant"	"Not Significant"	0.407139715058924	0.319008148106974
51055	28045	0	97186	127070	197610	540	"P48564"	"YNL295W"	-1.19072663256724	-1.58922373811819	-1.93340296087212	0.187211119652933	0.0917878345177111	0.156592196355155	0.0843942862771767	4	3.47859151287114	0.254888530478237	0.842064399976473	0.568945458704719	"YNL295W"	"Not Significant"	"Not Significant"	1.03721487600945	0.727668359334622
32913	92479	116100	213910	367420	44027	541	"P48569"	"YDL183C"	-1.09719980731526	-1.02028644721324	-1.31367862205007	0.36527958452775	0.227818951574934	0.255898302235038	0.176707635881637	4	3.47859151287114	0.254888530478237	1.73467639490402	1.04636797517259	"YDL183C"	"Not Significant"	"Not Significant"	0.642410151099458	0.437374599823967
84914	164250	68126	1298800	1771600	1218800	543	"P49017"	"COQ5"	-3.84241092163147	-9.23059125535248	-9.27243111717193	0.000765586125344733	2.3095555127265e-05	0.0042799534253967	0.0001989402812223	4	3.47859151287114	0.254888530478237	0.259920081699649	0.257579706330135	"COQ5"	"Significant"	"Significant"	4.63647159454276	3.11600594584357
190260	187580	93662	601840	1171100	426730	544	"P49095"	"GCV2"	-2.16382728469272	-3.97290647321145	-4.43821464126504	0.0164985635130931	0.00256373442058058	0.0232758550607037	0.0046388306040199	4	3.47859151287114	0.254888530478237	0.444958760479806	0.356549507508174	"GCV2"	"Significant"	"Significant"	2.59112696575627	1.78255386702822
1144400	1234900	786450	724780	1776600	2049900	547	"P49367"	"LYS4"	-0.415958301782494	-0.814521630012666	-0.889810987946772	0.461059136048187	0.401283456692783	0.310441515135473	0.273645264641462	4	3.47859151287114	0.254888530478237	0.391188076192805	0.327789715403226	"LYS4"	"Not Significant"	"Not Significant"	0.396548744116478	0.336243367859146
2803800	2058700	1742800	2845500	5700400	3882400	550	"P50085"	"PHB2"	-0.882056676456763	-2.50057560148252	-2.31169593001326	0.0667254893383842	0.0517432229078405	0.0652264713023179	0.0513236405560511	4	3.47859151287114	0.254888530478237	0.186639801304693	0.218385010233238	"PHB2"	"Not Significant"	"Not Significant"	1.28614652406364	1.17570823258458
3078300	2701000	2206800	7391400	11648000	8444900	553	"P51998"	"YML6"	-1.76945166045806	-7.38310428404401	-5.34091446576233	0.00179416785009691	0.000866006983097842	0.00677071945978262	0.00218049934408035	4	3.47859151287114	0.254888530478237	0.086157017966798	0.164640781435631	"YML6"	"Significant"	"Significant"	3.06247860600964	2.7461369297641
150490	74482	25691	770010	680540	699490	554	"P52893"	"ALT1"	-3.4379647607126	-4.62536620429614	-5.61765955258386	0.00984136628947488	0.00063512121918106	0.016023468700918	0.00185616474058991	4	3.47859151287114	0.254888530478237	0.828708617614022	0.561801983979851	"ALT1"	"Significant"	"Significant"	3.19714337738956	2.00694460372431
38387	18237	54156	126900	472780	94125	556	"P53140"	"RMD9"	-2.40622926679374	-2.82344655235896	-3.51919172032729	0.047660988268406	0.00875069219593546	0.0529724905773352	0.0111887188554692	4	3.47859151287114	0.254888530478237	1.08944704851596	0.701260560078408	"RMD9"	"Significant"	"Significant"	2.05795759212224	1.32183695663779
334220	69677	204800	0	195400	0	561	"P53212"	"YGR021W"	0.700716501080928	0.745551304995745	0.943556382593149	0.49736506829673	0.374874094393268	0.329419573384335	0.262632604711156	4	3.47859151287114	0.254888530478237	1.32501525730974	0.827256589351221	"YGR021W"	"Not Significant"	"Not Significant"	0.426114570383417	0.303324720028498
1170200	1090000	515220	1737300	806820	2188100	562	"P53220"	"TIM21"	-0.740833522334096	-1.28457548149349	-1.46153827153347	0.268287390392047	0.184574233141547	0.205354680108399	0.154911758663347	4	3.47859151287114	0.254888530478237	0.498899712434425	0.385400368990197	"TIM21"	"Not Significant"	"Not Significant"	0.733828927283589	0.571399738851895
0	0	23593	200150	299070	326590	565	"P53234"	"YGR053C"	-2.05650916220648	-2.6491506882684	-3.24611323628742	0.0570323500190051	0.0129004087717366	0.0574824930984471	0.0158744889889606	4	3.47859151287114	0.254888530478237	0.903939223654344	0.602039831393148	"YGR053C"	"Not Significant"	"Significant"	1.88939652811184	1.24387873293429
254970	380230	264190	250600	806960	204500	567	"P53260"	"GTF1"	-0.230402896100131	-0.357767334768748	-0.420050125080334	0.738597263512243	0.686255567649506	0.430089035736572	0.406934697610383	4	3.47859151287114	0.254888530478237	0.622107955670657	0.451299538920354	"GTF1"	"Not Significant"	"Not Significant"	0.163514119059667	0.131592305734233
5888600	5108200	3617400	6062100	6395100	6018600	570	"P53292"	"MRPS35"	-0.366839894199659	-1.74244089319406	-1.14444140381003	0.156391267210077	0.2877442789487	0.135709764528608	0.215035669664083	4	3.47859151287114	0.254888530478237	0.0664857034554694	0.154119380726702	"MRPS35"	"Not Significant"	"Not Significant"	0.540993302435651	0.805787501329632
12072000	11088000	8916800	10718000	22579000	15090000	573	"P53305"	"RSM27"	-0.537782760636773	-1.59665375773875	-1.43873778580316	0.185579267069956	0.190729044456441	0.156592196355155	0.159260723615627	4	3.47859151287114	0.254888530478237	0.170170202860211	0.209576079612472	"RSM27"	"Not Significant"	"Not Significant"	0.719583167013317	0.731470544820109
65343	72146	0	1556000	3256000	1483000	574	"P53311"	"MPC3"	-4.97472926301488	-12.5841674070627	-12.3360574378343	0.000229502877683566	3.07498762078726e-06	0.00222470882599069	7.18941005537858e-05	4	3.47859151287114	0.254888530478237	0.234412726152935	0.243936840288948	"MPC3"	"Significant"	"Significant"	5.51215662825754	3.6392118645744
474600	415580	423240	10373000	15281000	11274000	575	"P53312"	"LSC2"	-4.79527529719059	-26.6219293684719	-15.4451212286497	1.18336560973982e-05	6.0629966410698e-07	0.000480064019850783	2.48070578444408e-05	4	3.47859151287114	0.254888530478237	0.0486675289117922	0.144589150595528	"LSC2"	"Significant"	"Significant"	6.21731267236626	4.92688105608085
33041000	33807000	31345000	12047000	17639000	13374000	577	"P53598"	"LSC1"	1.20764698647328	7.22011451553493	3.93885398463361	0.0019515517868301	0.00491879898846961	0.00688434225980859	0.00725243790840877	4	3.47859151287114	0.254888530478237	0.0419646003428471	0.141004021734079	"LSC1"	"Not Significant"	"Not Significant"	2.3081409249467	2.70961991969089
547330	1148600	645960	1708300	2422100	2554500	580	"P53724"	"MRPL50"	-1.5673282253275	-4.21672979691631	-4.00782905132756	0.0135129829877158	0.00448549903891845	0.0201170797170355	0.00697971133199244	4	3.47859151287114	0.254888530478237	0.207233338161678	0.229399670852977	"MRPL50"	"Significant"	"Significant"	2.348189232042	1.86924876999322
1768000	1258900	1271300	727520	3896700	3791300	581	"P53732"	"MRPS12"	-0.641805940037298	-0.785964065892009	-0.972333637504044	0.475834765110423	0.361277644800131	0.318532521872336	0.255962906011642	4	3.47859151287114	0.254888530478237	1.00021495164948	0.653533874264424	"MRPS12"	"Not Significant"	"Not Significant"	0.442158910948774	0.322543831016585
18608000	15077000	11189000	15862000	25705000	18277000	582	"P53733"	"RSM19"	-0.415766496058265	-1.40120660703477	-1.17068617610318	0.233766929237507	0.277673159725384	0.182712736985012	0.209421898066711	4	3.47859151287114	0.254888530478237	0.132064437210723	0.189194827028262	"RSM19"	"Not Significant"	"Not Significant"	0.556466097730877	0.631216928013938
444070	99127	144300	1128800	1278300	235340	583	"P53736"	"YNR040W"	-1.91347023576088	-1.87665934672464	-2.4010700876884	0.133796834336004	0.0451871505049217	0.11735843634916	0.0462213787489109	4	3.47859151287114	0.254888530478237	1.55942247432377	0.952631650476354	"YNR040W"	"Not Significant"	"Significant"	1.34498504435162	0.873554161954365
7151200	7456400	6340000	4026600	7177400	5556200	587	"P53875"	"MRPL19"	0.358008476347617	1.42497530034138	1.06595484576737	0.227289178018032	0.319643499519269	0.179914059043943	0.232504456542866	4	3.47859151287114	0.254888530478237	0.094681080273255	0.169199962020257	"MRPL19"	"Not Significant"	"Not Significant"	0.495334123238931	0.643421241965041
739270	918930	311980	1979800	2366700	1333300	589	"P53881"	"MRPL22"	-1.62716912442443	-3.04098694510202	-3.37695316915108	0.0383651294680219	0.0106979311122645	0.0444681269928641	0.0133652296153467	4	3.47859151287114	0.254888530478237	0.429464764042127	0.348262387447659	"MRPL22"	"Significant"	"Significant"	1.97070020300669	1.41606333187866
0	51636	0	92802	0	0	590	"P53889"	"FMP41"	0.443590176298656	0.881849934293818	0.958063320464571	0.42766322036824	0.367972665431556	0.295307341894646	0.259582551418945	4	3.47859151287114	0.254888530478237	0.379547141341562	0.321563444142811	"FMP41"	"Not Significant"	"Not Significant"	0.434184441362224	0.368898098066683
1089700	455390	0	574220	764390	768320	591	"P53937"	"SWS2"	-1.2668896064908	-0.944182463370285	-1.24109828790665	0.398538310361272	0.252084854562259	0.276372242628252	0.194607160453425	4	3.47859151287114	0.254888530478237	2.70057937035131	1.56299091080688	"SWS2"	"Not Significant"	"Not Significant"	0.598453246261777	0.399529924760231
3457500	3545700	2769300	11672000	18862000	12133000	598	"Q00711"	"SDH1"	-2.09931132276139	-8.42064641215235	-6.2649979699434	0.00108893511543048	0.000319463908735201	0.00504863720481517	0.00106702266388933	4	3.47859151287114	0.254888530478237	0.0932296583026977	0.168423654359618	"SDH1"	"Significant"	"Significant"	3.49557819892188	2.96299799705783
6617500	7209700	4606200	4502100	8913300	5478400	600	"Q01163"	"RSM23"	-0.000169933434270857	-0.000480590296765371	-0.000444870570070187	0.99963955729477	0.99965668073155	0.52837865233468	0.532918037952294	4	3.47859151287114	0.254888530478237	0.187542167803335	0.218867650044271	"RSM23"	"Not Significant"	"Not Significant"	0.000149127264415586	0.000156566496244855
378390	432310	263280	1171400	1369900	783490	601	"Q01217"	"ARG5,6"	-1.62251244387841	-5.04725114730608	-4.42722537715286	0.00724505717626229	0.00259972291051091	0.0144886707809101	0.0046388306040199	4	3.47859151287114	0.254888530478237	0.155009209258072	0.201467069472771	"ARG5,6"	"Significant"	"Significant"	2.58507293850955	2.13995818283087
330370	692680	495830	6772400	6757000	5654200	603	"Q01802"	"AAT1"	-3.71834665751568	-11.5969092916947	-10.1567774266794	0.000315903865258885	1.22229787445221e-05	0.00274172885723813	0.000142888390344231	4	3.47859151287114	0.254888530478237	0.154207853089632	0.201038456054289	"AAT1"	"Significant"	"Significant"	4.91282294346627	3.50044506022864
9156900	6330900	5452000	8715100	12244000	8837700	604	"Q01852"	"TIM44"	-0.525711928376372	-1.91834667036797	-1.52263673805861	0.127514005420528	0.168949662668987	0.113069898661323	0.144013771254017	4	3.47859151287114	0.254888530478237	0.11265039951753	0.178811033416976	"TIM44"	"Not Significant"	"Not Significant"	0.772242671016305	0.894442112149184
1476300	2231800	1572300	3034000	5305000	2005600	609	"Q02204"	"MRPL13"	-0.879845851090755	-1.96879407259169	-2.04086593116541	0.120335635742122	0.0780292096902977	0.107883713409482	0.0729738202480368	4	3.47859151287114	0.254888530478237	0.29957381744347	0.278788906311482	"MRPL13"	"Not Significant"	"Not Significant"	1.10774279176293	0.919605743280492
809470	900460	930450	3354200	8360100	2959100	612	"Q02486"	"ABF2"	-2.31162107365953	-4.85540127096092	-5.16541919951326	0.00830687819891787	0.0010598357025678	0.0149773692847326	0.00255080673950696	4	3.47859151287114	0.254888530478237	0.339996380542927	0.300409321348129	"ABF2"	"Significant"	"Significant"	2.9747614545452	2.08056215740832
3355100	509310	1347500	1956200	3638100	5242000	613	"Q02608"	"MRPS16"	-1.33936648025506	-1.50793951873642	-1.89226057892427	0.206058053991512	0.0976565898052795	0.168874707026537	0.0892886890372752	4	3.47859151287114	0.254888530478237	1.1833746585203	0.751498688390503	"MRPS16"	"Not Significant"	"Not Significant"	1.01029844546873	0.686010405960008
627470	847730	574890	127550	107100	0	616	"Q02773"	"RPM2"	2.73850677008471	9.7574370407216	7.86713889858929	0.000618007505275218	7.12355790155383e-05	0.00401646397437056	0.000364329974482075	4	3.47859151287114	0.254888530478237	0.118153715049136	0.181754537162105	"RPM2"	"Significant"	"Significant"	4.14730304132466	3.20900625067199
131240	0	0	198450	484970	56457	617	"Q02776"	"TIM50"	-0.601660606921487	-0.631769615011435	-0.801052086501389	0.561843513712399	0.447800462897693	0.356135782207619	0.29671227122225	4	3.47859151287114	0.254888530478237	1.36043233151299	0.846199768233121	"TIM50"	"Not Significant"	"Not Significant"	0.348915461820388	0.250384628549597
6773700	7792400	3355700	4840500	7413600	6230500	620	"Q02950"	"MRP51"	-0.112017575663622	-0.269108506223887	-0.270323851352963	0.801156939400053	0.794220299135328	0.457761710785845	0.459306371836211	4	3.47859151287114	0.254888530478237	0.259901476309237	0.257569755049667	"MRP51"	"Not Significant"	"Not Significant"	0.100059017184249	0.0962824012200813
780060	735900	600840	1088300	1974500	1228500	623	"Q03028"	"ODC1"	-0.978723373911872	-3.42215931404621	-2.7930783330099	0.0267271481594693	0.0250606590917342	0.0331071297062309	0.0273431882620459	4	3.47859151287114	0.254888530478237	0.122690442348409	0.184181051455052	"ODC1"	"Not Significant"	"Not Significant"	1.60100751130918	1.57304737886713
461750	205630	165700	3556400	2400300	2386200	625	"Q03201"	"RSM10"	-3.44613175303723	-7.05207986109327	-7.57872528920282	0.00213204562797378	9.15972148514363e-05	0.00709541548360051	0.000416416271015655	4	3.47859151287114	0.254888530478237	0.358195866860204	0.310143499922239	"RSM10"	"Significant"	"Significant"	4.03811773149636	2.6712035051965
10509000	10776000	9446200	5205500	8860500	5046600	626	"Q03246"	"MRPS17"	0.733433607569604	2.71727710814369	2.13505396009737	0.0531360877732595	0.0676491711696942	0.0549199493519782	0.0647462012245076	4	3.47859151287114	0.254888530478237	0.109281088401482	0.177008923428618	"MRPS17"	"Not Significant"	"Not Significant"	1.16973751996264	1.27461042435238
7364200	5610900	5364800	6966500	14014000	6839200	627	"Q03430"	"RSM28"	-0.530257699862804	-1.43563573672046	-1.36005511862006	0.224442365919214	0.213388634714249	0.179410974436968	0.167902001336999	4	3.47859151287114	0.254888530478237	0.204633487218473	0.228009114388578	"RSM28"	"Not Significant"	"Not Significant"	0.670828715241115	0.648895161906542
855060	553620	355260	509590	843240	466200	631	"Q03799"	"MRPS8"	-0.0841440985066021	-0.185993395521308	-0.193801946403269	0.861501247037842	0.85149063555555	0.488212279927929	0.487261127680577	4	3.47859151287114	0.254888530478237	0.307003648505329	0.28276282629311	"MRPS8"	"Not Significant"	"Not Significant"	0.0698201239185428	0.0647440895667807
2921400	2320000	1927500	3437700	7284500	4276800	633	"Q03976"	"RSM24"	-1.01176325705462	-2.76778346693873	-2.60792428489343	0.0504454275922842	0.0330654736763217	0.0535020695524558	0.0351400156610507	4	3.47859151287114	0.254888530478237	0.200440207995558	0.225766296758709	"RSM24"	"Not Significant"	"Not Significant"	1.48062525147083	1.29717819238907
4670900	4284400	2888600	13009000	26173000	12989000	634	"Q04013"	"YHM2"	-2.08583327877487	-5.23407434496974	-5.15090194706775	0.00636594891383519	0.00107789645507396	0.0132436822159857	0.00255667706713515	4	3.47859151287114	0.254888530478237	0.238215858140595	0.24597098374022	"YHM2"	"Significant"	"Significant"	2.96742295635693	2.19613685087501
929200	759710	648530	4001200	8700800	1967600	636	"Q04172"	"SHE9"	-2.40839692215019	-3.77923734968558	-4.4248287278475	0.0194486077549059	0.00260764470571928	0.0257962693354841	0.0046388306040199	4	3.47859151287114	0.254888530478237	0.609170761227233	0.444379950160274	"SHE9"	"Significant"	"Significant"	2.58375158198038	1.71111148256466
0	540080	0	2050500	3233000	2242300	639	"Q04401"	"SDH7"	-3.92242255719531	-4.31822066732636	-5.43761969868355	0.012464889706273	0.000776178842819351	0.019223514010317	0.00207694964304778	4	3.47859151287114	0.254888530478237	1.23762864154867	0.780516977695376	"SDH7"	"Significant"	"Significant"	3.11003819948835	1.90431155993349
3869600	1156100	1215300	7370200	2100900	5462900	641	"Q04598"	"YDR115W"	-1.31987171669677	-1.67318702777791	-2.05662548007372	0.169605488009575	0.076189156105306	0.145619086222032	0.0724957653824298	4	3.47859151287114	0.254888530478237	0.933395550918642	0.61779484473415	"YDR115W"	"Not Significant"	"Not Significant"	1.11810683678056	0.770560099168255
7669500	7838000	3164500	5801600	7669700	4700800	642	"Q04599"	"MRPL1"	-0.0456438705498386	-0.0956671537418181	-0.101861274035696	0.928386113908531	0.921544535008449	0.510677618971495	0.513110058369467	4	3.47859151287114	0.254888530478237	0.341452646159534	0.301188219681646	"MRPL1"	"Not Significant"	"Not Significant"	0.0354836720118477	0.0322713640131909
133740	70624	0	245770	328140	221210	646	"Q05779"	"COQ9"	-1.47669176909312	-4.62088532565292	-4.03911995561426	0.00987452768034067	0.00430272786734651	0.016023468700918	0.00697220950498605	4	3.47859151287114	0.254888530478237	0.153186532430033	0.200492192412082	"COQ9"	"Not Significant"	"Not Significant"	2.36625612067252	2.0054836684334
67999	101170	0	0	0	134800	647	"Q05863"	"YLR281C"	-0.428710405600494	-1.01890710028184	-1.0285584304136	0.365860214474992	0.335800308050225	0.255898302235038	0.242104664051392	4	3.47859151287114	0.254888530478237	0.265552339155988	0.260592175962496	"YLR281C"	"Not Significant"	"Not Significant"	0.473918909792814	0.436684815365594
928910	429040	310170	2168000	3996900	3878100	648	"Q05892"	"YLR290C"	-2.69555679594886	-4.89881341642042	-5.49108641076451	0.00805085390895468	0.00073097091948307	0.0149773692847326	0.00199386969356472	4	3.47859151287114	0.254888530478237	0.454157442703955	0.361469515350998	"YLR290C"	"Significant"	"Significant"	3.13609990041458	2.09415805400735
95762	0	44859	786290	1236300	530370	649	"Q05931"	"SSQ1"	-3.60782025507032	-7.61951423367987	-8.08849545001195	0.00159275139824179	5.90295502740007e-05	0.00630382782859246	0.000336285912506464	4	3.47859151287114	0.254888530478237	0.336299695908494	0.29843211233594	"SSQ1"	"Significant"	"Significant"	4.22893052550765	2.79785200498808
184630	249950	259250	201290	589920	350080	650	"Q06005"	"LIP2"	-0.598952986295217	-1.26361881329051	-1.34195759694497	0.274994849177554	0.218922521257424	0.207551704436782	0.171432073498978	4	3.47859151287114	0.254888530478237	0.337011376608921	0.298812761927084	"LIP2"	"Not Significant"	"Not Significant"	0.659709558876501	0.560675440695974
6227100	3235500	2145900	3431100	3681400	4629500	651	"Q06090"	"MRPL51"	-0.145216700623048	-0.311502175680452	-0.328616885319136	0.77097895933526	0.751456737808667	0.443642988794538	0.437668797668596	4	3.47859151287114	0.254888530478237	0.325988455874432	0.292917041742064	"MRPL51"	"Not Significant"	"Not Significant"	0.124096017168622	0.112957474049278
