"iBAQ.Cbp1_1"	"iBAQ.Cbp1_2"	"iBAQ.Cbp1_3"	"iBAQ.Kgd41_1"	"iBAQ.Kgd41_2"	"iBAQ.Kgd41_3"	"id"	"Uniprot"	"Symbol"	"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"gene"	"categ_Ord"	"categ_Mod"	"NegLogPvalMod"	"NegLogPvalOrd"
4983000	2626000	6392700	7771800	11054000	11369000	424	"P36527"	"MRPL28"	-1.18182398761601	-2.80650861526736	-2.849358728158	0.0484889605396706	0.0237703034025511	0.0248274697908126	0.0136445703498831	4	3.26174390961326	0.248312115949008	0.265989259803522	0.258049250210167	"MRPL28"	"Not Significant"	"Not Significant"	1.62396527493094	1.31435712577773
2312600	1490500	1734800	803620	1910100	873900	425	"P36528"	"MRPL17"	0.718769274276945	1.63728723847961	1.69174712042815	0.176912098257143	0.132985898253112	0.0719812037836417	0.0587995316421923	4	3.26174390961326	0.248312115949008	0.289081642040856	0.270769270373238	"MRPL17"	"Not Significant"	"Not Significant"	0.876194408924314	0.752242466543881
7097000	4847900	5890600	4119400	15453000	16370000	426	"P36531"	"MRPL36"	-0.787415947225037	-1.17665544008482	-1.38972650439404	0.304573542686192	0.205728882853557	0.114706069650956	0.0855666471683048	4	3.26174390961326	0.248312115949008	0.671739763829083	0.48154956037033	"MRPL36"	"Not Significant"	"Not Significant"	0.686704732207267	0.516307825111727
20306000	16279000	23551000	18994000	34635000	18358000	427	"P36533"	"MRPL39"	-0.211158950314225	-0.629775283480331	-0.571994395034864	0.56302356705629	0.584590586620735	0.184770143090449	0.208660562680081	4	3.26174390961326	0.248312115949008	0.168631624500006	0.204421561591386	"MRPL39"	"Not Significant"	"Not Significant"	0.233148182156115	0.249473426057554
3650500	2166400	2404200	4917400	5821700	6571900	428	"P36534"	"MRPL40"	-1.10223203334253	-4.23849666054739	-3.29933849084576	0.0132794976129644	0.0124614451286025	0.0100024379313328	0.00815451996957692	4	3.26174390961326	0.248312115949008	0.101441024175694	0.167410837357301	"MRPL40"	"Not Significant"	"Not Significant"	1.9044315905031	1.87681835479063
1019000	825550	632020	3143100	4698800	2415200	430	"P37292"	"SHM1"	-2.02266650913172	-5.89586240650973	-5.42159832445361	0.00413946986780921	0.000872114059277984	0.00503029033879153	0.00103137463294026	4	3.26174390961326	0.248312115949008	0.176540822967793	0.208778200198439	"SHM1"	"Significant"	"Significant"	3.05942671222837	2.38305527439293
137910	20203	216710	37533	0	276720	431	"P37293"	"NAT2"	0.244325475634694	0.170314451754032	0.222303423612596	0.873030252781902	0.830201138123166	0.265226936436534	0.273456537521189	4	3.26174390961326	0.248312115949008	3.08692276184638	1.81190933514565	"NAT2"	"Not Significant"	"Not Significant"	0.0808166755825635	0.058970706593862
642370	197070	562240	2443100	5160200	2046300	432	"P37298"	"SDH4"	-2.83388102242279	-4.18841333315647	-4.95937234641995	0.0138241827846887	0.00147235673101577	0.0103064311624277	0.00155400119243964	4	3.26174390961326	0.248312115949008	0.686681611974686	0.489780006572556	"SDH4"	"Significant"	"Significant"	2.83198695389666	1.85936053254336
647230	185480	190340	2629600	2697400	2937700	433	"P37299"	"QCR10"	-3.2775877694584	-5.49153281625409	-6.30101826596387	0.00535782979407326	0.000347592648353433	0.00581325290234914	0.000559322123260176	4	3.26174390961326	0.248312115949008	0.53433393094115	0.405862048060219	"QCR10"	"Significant"	"Significant"	3.45892941753206	2.27101108704526
2549600	3133800	3929400	2073700	1863700	1432900	435	"P38064"	"MRPL16"	0.834392765718673	3.47719143132366	2.56192634386355	0.0254167902375624	0.0363109297527783	0.0152400610597351	0.0194763481746832	4	3.26174390961326	0.248312115949008	0.086372425917286	0.159110573153018	"MRPL16"	"Not Significant"	"Not Significant"	1.43996263069792	1.59487929525057
7912200	5556200	7352200	21250000	32685000	34515000	436	"P38071"	"ETR1"	-2.07091528984379	-7.65820928254541	-6.11648616563435	0.00156249974650837	0.000418318309154186	0.0030299236697776	0.000651759806123897	4	3.26174390961326	0.248312115949008	0.109688593364498	0.171953861342427	"ETR1"	"Significant"	"Significant"	3.37849312659648	2.8061800444415
13507000	7744800	13471000	14209000	22447000	16249000	437	"P38077"	"ATP3"	-0.626271495122268	-1.8923125961302	-1.70645908171083	0.131399271601529	0.130140063725769	0.0557011405602251	0.0578016174741062	4	3.26174390961326	0.248312115949008	0.164297437096281	0.20203415302525	"ATP3"	"Not Significant"	"Not Significant"	0.885588984940853	0.881407042236765
41182	26704	64642	31234	55539	98195	440	"P38088"	"GRS1"	-0.420242172169151	-0.697360276647553	-0.802260696714907	0.52398473416601	0.44785758191771	0.176874188544912	0.168430475122294	4	3.26174390961326	0.248312115949008	0.544723502623642	0.411584955291215	"GRS1"	"Not Significant"	"Not Significant"	0.348860069083433	0.280681365619404
7622000	4697900	9281200	4325500	3540200	5049200	442	"P38120"	"MRPS9"	0.701248120759238	2.14222856772229	1.92010943467	0.0988400929688194	0.0948115347872815	0.0441583226113336	0.0445283026636409	4	3.26174390961326	0.248312115949008	0.160732265765304	0.20007034302294	"MRPS9"	"Not Significant"	"Not Significant"	1.02313882310786	1.00506685477313
0	64793	109710	310290	542490	175560	443	"P38127"	"RIM2"	-2.10320648511195	-3.71135107390499	-4.1959174203051	0.0206296723652114	0.00373780175471512	0.0128780191069407	0.00316285676401565	4	3.26174390961326	0.248312115949008	0.481715928556994	0.376878375246035	"RIM2"	"Significant"	"Significant"	2.42738373642868	1.68550766931772
3328500	2400600	3502000	4478400	5051000	6353400	447	"P38175"	"MRP21"	-0.786878333013423	-3.48305324937343	-2.45816234292456	0.0252817630553031	0.0423766890030339	0.0152400610597351	0.0221253638864298	4	3.26174390961326	0.248312115949008	0.07655722887039	0.153704049778432	"MRP21"	"Not Significant"	"Not Significant"	1.37287297881649	1.59719264326581
69302	0	0	0	0	85838	452	"P38323"	"MCX1"	-0.142348107090679	-0.580436366251143	-0.434187345689443	0.592749304029106	0.67676185779665	0.191571780041925	0.233904611458141	4	3.26174390961326	0.248312115949008	0.0902163853811808	0.161227948544792	"MCX1"	"Not Significant"	"Not Significant"	0.16956412605537	0.227128947272164
88187	34410	61050	97937	170210	109510	457	"P38705"	"DIA4"	-1.10023447489681	-2.37105813721312	-2.50466645702071	0.07673244881066	0.0395389250138382	0.0358636128120323	0.0209784974466197	4	3.26174390961326	0.248312115949008	0.322981280182008	0.289442271549318	"DIA4"	"Not Significant"	"Not Significant"	1.40297514248073	1.11502094166651
0	5324.6	0	51910	240860	160390	458	"P38714"	"MSR1"	-1.45876233151373	-0.852025295524179	-1.12244914731256	0.442207524450004	0.297408543401383	0.155010947310328	0.11818918472595	4	3.26174390961326	0.248312115949008	4.39698883188633	2.53353548244377	"MSR1"	"Not Significant"	"Not Significant"	0.526646560027969	0.354373871890019
161950	0	0	2241200	892490	3878300	459	"P38744"	"YHL018W"	-4.45776304453146	-5.85712481637605	-7.10699919444099	0.00424034296928233	0.000161778035267474	0.00507326426903361	0.000342152914850649	4	3.26174390961326	0.248312115949008	0.868872916454706	0.590136784089225	"YHL018W"	"Significant"	"Significant"	3.79108044322852	2.3725990151896
1001800	344160	540430	43967	0	86475	460	"P38746"	"YLF2"	3.08943781910602	5.69924766564175	6.35658286079477	0.00468398537634198	0.000328991720930787	0.0052060851650095	0.000547336244006465	4	3.26174390961326	0.248312115949008	0.440773134740552	0.354325779436513	"YLF2"	"Significant"	"Significant"	3.48281503092332	2.32938446948864
2542600	1389900	3074000	2670700	1346800	4301300	461	"P38771"	"RRF1"	-0.170041180472747	-0.285163675685318	-0.327115506579961	0.789674835345723	0.752808699578124	0.243969689103235	0.253929343817699	4	3.26174390961326	0.248312115949008	0.533348494598668	0.405319238313828	"RRF1"	"Not Significant"	"Not Significant"	0.123315370775083	0.102551701476142
9031100	7252700	6548700	6433400	9161400	7397500	462	"P38783"	"FYV4"	-0.00785294229638908	-0.0389236749152105	-0.0252433131322834	0.970816454433325	0.980540632147697	0.28820953408414	0.31047393871901	4	3.26174390961326	0.248312115949008	0.0610560069464011	0.145165482670072	"FYV4"	"Not Significant"	"Not Significant"	0.00853440510490781	0.0128628713913639
29490	15585	21847	48022	81038	203080	464	"P38825"	"TOM71"	-2.09948371901124	-3.16402353280559	-3.72959212539136	0.0340523442598755	0.00689035774465075	0.0190400901861593	0.00508523912929303	4	3.26174390961326	0.248312115949008	0.660445326633717	0.475328224373937	"TOM71"	"Significant"	"Significant"	2.16175822910915	1.46785298465919
4412300	2375700	4254000	13273000	12510000	8282900	465	"P38891"	"BAT1"	-1.64895495155021	-4.58230539006986	-4.32017046542564	0.0101657260882329	0.00319317939564376	0.00834689624410161	0.00279850795502542	4	3.26174390961326	0.248312115949008	0.194240944943491	0.21852799154113	"BAT1"	"Significant"	"Significant"	2.49577668172689	1.99286159638146
0	0	214130	4044700	5298200	3985100	466	"P38910"	"HSP10"	-4.78876820323594	-12.1180660809916	-11.9578764308283	0.000266044622046976	4.86948518951976e-06	0.00146310863353641	3.98311690675788e-05	4	3.26174390961326	0.248312115949008	0.234246040096517	0.240564073039442	"HSP10"	"Significant"	"Significant"	5.31251695072971	3.57504551568656
15080000	11919000	17576000	14788000	13382000	12187000	467	"P38988"	"GGC1"	0.129814224865519	0.71408649509456	0.426688818439757	0.514629640710165	0.68197154275678	0.174688450755623	0.234878163753632	4	3.26174390961326	0.248312115949008	0.0495717428965892	0.138839583991872	"GGC1"	"Not Significant"	"Not Significant"	0.166233747163977	0.288505203694764
1996500	831730	2445300	11070000	18146000	13302000	474	"P39522"	"ILV3"	-3.12068750912801	-5.99261561788073	-6.5975746619349	0.00390009925023087	0.000260215050098485	0.00486925354647274	0.000456105841539253	4	3.26174390961326	0.248312115949008	0.40677942749712	0.335600962000618	"ILV3"	"Significant"	"Significant"	3.58466758869025	2.40892434085065
227040	96417	268410	356100	457240	430930	475	"P39533"	"ACO2"	-1.19264774286569	-2.53637898423199	-2.69290760134465	0.0642275350787864	0.0299094324725255	0.0309719850559645	0.0169700577194794	4	3.26174390961326	0.248312115949008	0.331655610180788	0.294220368990786	"ACO2"	"Not Significant"	"Not Significant"	1.52419182757012	1.19227874499856
1885700	888730	2116500	14030000	18904000	13605000	476	"P39676"	"YHB1"	-3.33017667644771	-7.91681701946676	-8.03393281832234	0.00137755992347659	7.26713079435101e-05	0.0028431417761681	0.000245972315240152	4	3.26174390961326	0.248312115949008	0.265414468731907	0.257732636967525	"YHB1"	"Significant"	"Significant"	4.13863702327258	2.86088950037514
197020	173790	139160	18590000	19313000	12233000	478	"P39726"	"GCV3"	-6.60467137703343	-25.7011154529897	-19.8478907373998	1.36135957563304e-05	1.35980592392045e-07	0.000300784650765157	6.673723099683e-06	4	3.26174390961326	0.248312115949008	0.0990580424423538	0.166098215065465	"GCV3"	"Significant"	"Significant"	6.86652307117753	4.86602714952998
3197200	1940900	907330	5853400	9080700	8090600	482	"P39952"	"OXA1"	-2.08503034426413	-3.71464559388907	-4.18768855319278	0.0205704090227	0.00377729687914071	0.0128780191069407	0.00316895818221675	4	3.26174390961326	0.248312115949008	0.472586431832225	0.371849557464299	"OXA1"	"Significant"	"Significant"	2.42281888016965	1.68675707269344
753090	682060	539410	430530	652430	244240	485	"P40008"	"FMP52"	0.671288942117133	1.54351028084682	1.58868054181791	0.19758197904972	0.154614942066672	0.0786360045327288	0.066856995372883	4	3.26174390961326	0.248312115949008	0.28372081098026	0.267816353758538	"FMP52"	"Not Significant"	"Not Significant"	0.810748537949833	0.704252668838306
278550	276760	382350	1838800	2125200	638840	487	"P40035"	"PIC2"	-2.13473613022239	-3.75962349689124	-4.25295164060066	0.0197813369836894	0.00347614817812749	0.0126075063089657	0.00299305487775062	4	3.26174390961326	0.248312115949008	0.483605186379571	0.377919038671291	"PIC2"	"Significant"	"Significant"	2.45890171911304	1.70374435859243
1316200	750830	1139200	5636300	7014800	6003100	488	"P40053"	"AIM9"	-2.57330003217736	-9.88683966318095	-7.70052118444587	0.000587310075162729	9.60465338099972e-05	0.00191169678596099	0.000277283501424551	4	3.26174390961326	0.248312115949008	0.101614837638644	0.167506579352675	"AIM9"	"Significant"	"Significant"	4.01751830362222	3.23113254887602
30680	0	0	2697700	2344400	1383600	489	"P40086"	"COX15"	-4.74812266913298	-6.1572116720875	-7.48949847717864	0.00353068004926553	0.000115172609477298	0.00473215586822801	0.000297499924843524	4	3.26174390961326	0.248312115949008	0.892004308717738	0.602878292217822	"COX15"	"Significant"	"Significant"	3.93865079319808	2.45214163648228
259820	241090	340820	153760	709940	364110	491	"P40098"	"FMP10"	-0.298885802733568	-0.455207387913066	-0.535239687864938	0.672573266313976	0.608477921018182	0.214330095718171	0.215618641435101	4	3.26174390961326	0.248312115949008	0.646670765139491	0.467740756864382	"FMP10"	"Not Significant"	"Not Significant"	0.215755175780564	0.17226039917283
42930	121900	175980	2320400	1311000	2280600	493	"P40185"	"MMF1"	-4.29302374830223	-6.43659126226509	-7.59626022096093	0.00299699112737824	0.000105009465750025	0.00426790823923226	0.000294497528731719	4	3.26174390961326	0.248312115949008	0.667276727386421	0.479091177646724	"MMF1"	"Significant"	"Significant"	3.97877155104707	2.52331454278555
269760	199540	340190	1828200	2525100	916080	495	"P40215"	"NDE1"	-2.6171330190217	-5.38968234500627	-5.79107354739824	0.00573147860283311	0.000585668777192822	0.00593599591598964	0.000821249809751422	4	3.26174390961326	0.248312115949008	0.353684895541041	0.306354801509725	"NDE1"	"Significant"	"Significant"	3.23234792819043	2.24173332459218
0	0	16273	92716	162940	94736	496	"P40341"	"YTA12"	-1.1730513155071	-1.30854395818211	-1.63140732805982	0.260809369425674	0.145279210047802	0.100759324591265	0.0633785358104242	4	3.26174390961326	0.248312115949008	1.20544846339589	0.775533323064177	"YTA12"	"Not Significant"	"Not Significant"	0.837796530282333	0.58367681088192
169950	299830	988660	528410	1342800	440170	498	"P40364"	"MPM1"	-0.87738718668341	-0.975665376591393	-1.21694316160172	0.384475949041485	0.261692855055722	0.139052316115083	0.10599630570395	4	3.26174390961326	0.248312115949008	1.21303141271882	0.779710253243655	"MPM1"	"Not Significant"	"Not Significant"	0.582208134647981	0.415130822378185
0	44212	82597	219740	435030	45652	501	"P40471"	"AYR1"	-1.00801609570513	-0.928988350756162	-1.18558053969221	0.405479965111983	0.273129298506087	0.146069139052869	0.10987520873115	4	3.26174390961326	0.248312115949008	1.76606082295372	1.08433647918522	"AYR1"	"Not Significant"	"Not Significant"	0.563631710709635	0.392030599544733
1016500	470950	1707100	8601900	11551000	9031700	502	"P40495"	"LYS12"	-3.36693172774872	-6.06075911392034	-6.81127147037298	0.00374165964178538	0.000212478511386611	0.00480303245296396	0.000425637795500601	4	3.26174390961326	0.248312115949008	0.462919881113015	0.366524913224827	"LYS12"	"Significant"	"Significant"	3.67268498494595	2.4269357204216
120020	101670	108210	343370	895700	248150	507	"P40530"	"PKP1"	-1.95099645060232	-3.48237244596598	-3.92362789320577	0.025297401549365	0.00532113561276355	0.0152400610597351	0.00417845341377095	4	3.26174390961326	0.248312115949008	0.470818784696679	0.370875881081575	"PKP1"	"Significant"	"Significant"	2.27399567264371	1.5969240855723
13684000	17445000	18456000	9940500	14549000	19579000	508	"P40858"	"MRPL49"	0.212592038074703	0.680368460227478	0.593896437655691	0.533613707524232	0.570611923973591	0.177494951396557	0.204414420549761	4	3.26174390961326	0.248312115949008	0.14645253863269	0.192204614178545	"MRPL49"	"Not Significant"	"Not Significant"	0.24365915721132	0.272773022746545
788440	482470	348810	1629000	2264500	1338700	509	"P40961"	"PHB1"	-1.73930483651915	-4.27004161947557	-4.27220599504876	0.0129497068621667	0.00339238979230019	0.00983531517911119	0.00294678570516506	4	3.26174390961326	0.248312115949008	0.248873383495253	0.248621280002839	"PHB1"	"Significant"	"Significant"	2.46949425225285	1.88774006243866
1032500	763510	586110	200490	249790	167760	510	"P40990"	"MSS2"	1.92708120439405	6.67782499142128	5.55772535195759	0.00261409594135751	0.000751575523353075	0.00403811889117505	0.00094579992537893	4	3.26174390961326	0.248312115949008	0.124916907458304	0.180342102119492	"MSS2"	"Significant"	"Significant"	3.12402737205979	2.58267847718488
33788000	32143000	43123000	26121000	1772500	1457700	513	"P41903"	"TES1"	3.14621322828423	2.33114910365013	3.03065646513497	0.0801511402783113	0.0182715490511129	0.0372703287997769	0.0110708662446422	4	3.26174390961326	0.248312115949008	2.73229419534187	1.61656861758879	"TES1"	"Not Significant"	"Significant"	1.73822463185752	1.09609029473147
4852400	3802500	4482800	3111400	3810800	2546300	514	"P42847"	"MRPS18"	0.484662228994142	2.45640750144269	1.56587691463169	0.0699611933743635	0.159821281694515	0.0330376760292225	0.0685047012993717	4	3.26174390961326	0.248312115949008	0.058394074521754	0.14369920544643	"MRPS18"	"Not Significant"	"Not Significant"	0.796365390809875	1.15514279108186
552890	756410	824250	739390	1200000	625940	515	"P42900"	"SLS1"	-0.229359836338384	-0.691697787824169	-0.624421531315449	0.527179573650924	0.551457280744686	0.177295974011963	0.200693285836476	4	3.26174390961326	0.248312115949008	0.164927556878053	0.202381243084946	"SLS1"	"Not Significant"	"Not Significant"	0.258488125028758	0.278041425467438
4380600	3195500	2827000	2518500	7177700	5615900	516	"P42940"	"CIR1"	-0.45305384881961	-0.917970761286164	-0.992128661483367	0.410576959132732	0.353036211821565	0.146745226748284	0.136429028920724	4	3.26174390961326	0.248312115949008	0.365370273650519	0.312791480222125	"CIR1"	"Not Significant"	"Not Significant"	0.452180745638525	0.386605426135134
105320	79629	94996	904570	1390300	473170	521	"P43635"	"CIT3"	-3.18161037663081	-6.81241673552889	-7.2141411330065	0.00242660945180945	0.000146881161006552	0.00390600027519744	0.000335288680188	4	3.26174390961326	0.248312115949008	0.327177050951265	0.291753435821417	"CIT3"	"Significant"	"Significant"	3.83303390329461	2.61500011512766
16882000	10702000	16414000	120240000	191970000	143630000	522	"P46367"	"ALD4"	-3.37554868860578	-11.649306774107	-9.71987852914003	0.000310392738287912	2.02519126078603e-05	0.00146310863353641	0.000104624571868603	4	3.26174390961326	0.248312115949008	0.125944685975675	0.180908235285389	"ALD4"	"Significant"	"Significant"	4.693533955372	3.50808844771791
23898	71416	0	84955	480210	499980	526	"P46681"	"DLD2"	-2.5921874147063	-2.67935253926864	-3.37493715936931	0.0552657602754738	0.0112082674350704	0.0276754283273986	0.007484148571561	4	3.26174390961326	0.248312115949008	1.40399103317134	0.884896898671744	"DLD2"	"Not Significant"	"Significant"	1.95046151510721	1.25754385113366
3221000	3145600	3901300	3639700	5925800	4767200	529	"P47015"	"AIM23"	-0.459724266692442	-2.03498758935452	-1.43616269970665	0.111577752015716	0.192601004992812	0.0486565051250532	0.080447385968318	4	3.26174390961326	0.248312115949008	0.0765530655455811	0.153701756486429	"AIM23"	"Not Significant"	"Not Significant"	0.715341451055233	0.952422392674751
1261900	1692000	2867400	4871800	4980500	4948500	530	"P47039"	"BNA3"	-1.43122214704076	-4.1296795898008	-3.81806316985756	0.014497682600073	0.0061202084286677	0.0104040985362507	0.00465690901057062	4	3.26174390961326	0.248312115949008	0.180165918647359	0.210775018441928	"BNA3"	"Not Significant"	"Not Significant"	2.21323378735135	1.83870141255356
557220	723990	731260	1100300	1435400	1187300	533	"P47140"	"AIM25"	-0.889405765276617	-5.17943502008462	-2.95487762866292	0.00660888976446418	0.0203864578283312	0.00671703400093828	0.0120546591560825	4	3.26174390961326	0.248312115949008	0.044230959628582	0.135897710340317	"AIM25"	"Not Significant"	"Not Significant"	1.69065822685779	2.17987149205213
190550	0	595980	1969300	2732200	1842400	535	"P47150"	"RSM7"	-2.97545774684175	-5.04182592132137	-5.76698526466231	0.00727272743910053	0.000600751836046124	0.00683337363508496	0.000830535132406092	4	3.26174390961326	0.248312115949008	0.522424024433178	0.399301691949503	"RSM7"	"Significant"	"Significant"	3.22130489321073	2.13830268823122
614320	326100	427380	1685700	1421000	1155300	536	"P48015"	"GCV1"	-1.67149399474275	-5.42603175096161	-4.69722239072429	0.00559457529357671	0.00200804815658925	0.00593441271062304	0.0019515244650849	4	3.26174390961326	0.248312115949008	0.142343040669079	0.189940971717582	"GCV1"	"Significant"	"Significant"	2.69722587624306	2.25223287690274
98544	51308	130540	189350	254910	27026	537	"P48360"	"ARH1"	-0.327625239951457	-0.300330455805352	-0.383493265037663	0.778887010776596	0.712335299111451	0.241844663197613	0.244477943083409	4	3.26174390961326	0.248312115949008	1.78503695951511	1.0947891400323	"ARH1"	"Not Significant"	"Not Significant"	0.14731553406414	0.108525538675676
159170	26353	72389	314980	371730	125750	538	"P48525"	"MSE1"	-1.86654126703629	-2.08642050909423	-2.60044270808944	0.105255763564954	0.0342934166237242	0.0467767692536717	0.0187968142452532	4	3.26174390961326	0.248312115949008	1.2005016604367	0.772808466324109	"MSE1"	"Not Significant"	"Significant"	1.46478924434228	0.977754113868323
31388	18731	71711	97186	127070	197610	540	"P48564"	"YNL295W"	-1.95168288284593	-3.05834136012298	-3.5711658869995	0.037719529878801	0.00854404754685106	0.0205854037917093	0.0059510762688804	4	3.26174390961326	0.248312115949008	0.610854600966974	0.448012072064521	"YNL295W"	"Significant"	"Significant"	2.06833634349932	1.42343372877445
19091	35382	39458	1298800	1771600	1218800	543	"P49017"	"COQ5"	-5.56101202004263	-15.184213170147	-14.4435283095529	0.00010968005314513	1.29851582287327e-06	0.000833021089222964	2.25370856267359e-05	4	3.26174390961326	0.248312115949008	0.2011936837173	0.222357781663365	"COQ5"	"Significant"	"Significant"	5.886552753971	3.95987234778245
135270	37088	65865	601840	1171100	426730	544	"P49095"	"GCV2"	-3.27668188959297	-4.75729761095875	-5.65557009922307	0.00892289556266472	0.000676372205618954	0.00774508344171706	0.000885208834234953	4	3.26174390961326	0.248312115949008	0.711605306780794	0.50350877206819	"GCV2"	"Significant"	"Significant"	3.16981424731074	2.04949419015015
392230	128420	265890	724780	1776600	2049900	547	"P49367"	"LYS4"	-2.5408908186205	-3.81674387643735	-4.50243092135455	0.0188308103912537	0.00254512332549031	0.0122588735403615	0.00231316347348005	4	3.26174390961326	0.248312115949008	0.664778908290218	0.477715299275196	"LYS4"	"Significant"	"Significant"	2.59429116881553	1.72513098954911
1317600	1191500	1803400	2845500	5700400	3882400	550	"P50085"	"PHB2"	-1.49176108791175	-4.37119426169814	-4.00830071383189	0.0119569051022147	0.00476199881613677	0.00943495172339715	0.0038001909715246	4	3.26174390961326	0.248312115949008	0.174698667738659	0.207763482382959	"PHB2"	"Not Significant"	"Not Significant"	2.3222107168995	1.92238121758563
8524300	8273800	9110500	7391400	11648000	8444900	553	"P51998"	"YML6"	-0.0594255532285829	-0.298560286333398	-0.191617314102067	0.780143058154166	0.853290283075812	0.241844663197613	0.280121770050919	4	3.26174390961326	0.248312115949008	0.0594256100735665	0.144267408106646	"YML6"	"Not Significant"	"Not Significant"	0.0689031999088865	0.107825751578579
0	0	101140	770010	680540	699490	554	"P52893"	"ALT1"	-2.79426830689494	-5.08451742155578	-5.69525685611544	0.00705841738674321	0.000648285199928006	0.0067703144916616	0.000859915223201636	4	3.26174390961326	0.248312115949008	0.453031071473645	0.361077841688042	"ALT1"	"Significant"	"Significant"	3.18823389303996	2.15129266399818
0	27044	35397	126900	472780	94125	556	"P53140"	"RMD9"	-2.06677021564907	-2.41224804257133	-2.98714920095285	0.0733759605533582	0.0194558429810305	0.0344716173191529	0.0116446772187399	4	3.26174390961326	0.248312115949008	1.10111257462261	0.718061790015395	"RMD9"	"Not Significant"	"Significant"	1.71094994737997	1.13444620042518
212220	0	115850	0	195400	0	561	"P53212"	"YGR021W"	0.329423979780075	0.540233283578908	0.623473882221291	0.617710183216772	0.552046114453003	0.198933496345106	0.200693285836476	4	3.26174390961326	0.248312115949008	0.557749260921114	0.418759958133289	"YGR021W"	"Not Significant"	"Not Significant"	0.258024642531713	0.209215239072864
819370	156330	236730	1737300	806820	2188100	562	"P53220"	"TIM21"	-2.22009211160286	-2.64453987378818	-3.26427436211392	0.0573077325868449	0.013092756711045	0.0284599924921643	0.00839964472341698	4	3.26174390961326	0.248312115949008	1.05714122025648	0.693840966525371	"TIM21"	"Not Significant"	"Significant"	1.88296890208584	1.24178677431143
145010	167360	209080	250600	806960	204500	567	"P53260"	"GTF1"	-1.00894073546086	-1.58660768577125	-1.85102556083819	0.187789206424503	0.105083106483558	0.0753970510035934	0.0486050696049857	4	3.26174390961326	0.248312115949008	0.606573545049279	0.445653930014358	"GTF1"	"Not Significant"	"Not Significant"	0.978467097013437	0.726329373331836
6766700	6038500	6752500	6062100	6395100	6018600	570	"P53292"	"MRPS35"	0.0806172919833426	1.32424807626069	0.291668153928132	0.256019832674078	0.778696942836354	0.0997207194852876	0.260868775394569	4	3.26174390961326	0.248312115949008	0.00555915737835361	0.114596049069099	"MRPS35"	"Not Significant"	"Not Significant"	0.108631530340333	0.591726390597167
17702000	13785000	15915000	10718000	22579000	15090000	573	"P53305"	"RSM27"	0.0295962242310446	0.0902946018538128	0.0809913742322413	0.932393831444856	0.937636017057339	0.280457044690072	0.302748463665881	4	3.26174390961326	0.248312115949008	0.161153707893026	0.200302486779574	"RSM27"	"Not Significant"	"Not Significant"	0.0279657186160577	0.0304006083585846
0	53571	53819	1556000	3256000	1483000	574	"P53311"	"MPC3"	-5.22398316758095	-14.1623636694798	-13.519741814233	0.000144314274798103	2.06642198641221e-06	0.00101175539582598	2.25370856267359e-05	4	3.26174390961326	0.248312115949008	0.204090745633376	0.223953575705202	"MPC3"	"Significant"	"Significant"	5.68478098598364	3.84069070868871
327730	259890	203440	10373000	15281000	11274000	575	"P53312"	"LSC2"	-5.55137598915515	-21.2426031608891	-16.5897808949929	2.90356268634371e-05	4.8756404692376e-07	0.000397598941828002	1.19644553141408e-05	4	3.26174390961326	0.248312115949008	0.102441769698108	0.167962079887949	"LSC2"	"Significant"	"Significant"	6.31196832684017	4.53706879334711
1721200	1450600	2568100	12047000	17639000	13374000	577	"P53598"	"LSC1"	-2.93063070809573	-9.96119196925471	-8.38920268650055	0.000570527008321987	5.45460325374355e-05	0.00191169678596099	0.000214162983665567	4	3.26174390961326	0.248312115949008	0.129834715743642	0.183050987669052	"LSC1"	"Significant"	"Significant"	4.26323683278895	3.24372379158307
1020600	768860	869050	1708300	2422100	2554500	580	"P53724"	"MRPL50"	-1.31804641788937	-6.07056367819972	-4.16131437353677	0.00371951867553276	0.00390698313290589	0.00480303245296396	0.00324998067931807	4	3.26174390961326	0.248312115949008	0.070712245912677	0.150484446867359	"MRPL50"	"Not Significant"	"Not Significant"	2.40815846369247	2.42951325637744
7386700	4377700	3836700	727520	3896700	3791300	581	"P53732"	"MRPS12"	1.17632158002762	1.3823171575461	1.70994250535613	0.239045540662035	0.129474686042691	0.0939079265866061	0.05776748176588	4	3.26174390961326	0.248312115949008	1.08624550081951	0.709872531904316	"MRPS12"	"Not Significant"	"Not Significant"	0.887815133409835	0.621519353553363
17355000	14926000	20078000	15862000	25705000	18277000	582	"P53733"	"RSM19"	-0.172952820476063	-0.718322367483285	-0.530498625316547	0.512279991533527	0.611597509068712	0.174688450755623	0.215944507421801	4	3.26174390961326	0.248312115949008	0.0869576464356807	0.159432931267366	"RSM19"	"Not Significant"	"Not Significant"	0.21353429206272	0.290492606326031
593710	321580	1121800	1128800	1278300	235340	583	"P53736"	"YNR040W"	-0.221646470680336	-0.235212095002259	-0.295270827833592	0.825595119409944	0.776051443120305	0.253529158686265	0.260868775394569	4	3.26174390961326	0.248312115949008	1.33196741192001	0.845223992467504	"YNR040W"	"Not Significant"	"Not Significant"	0.110109489150606	0.083232883085559
